8961014247015|14.0
01001|2779.0
8961014265354|52.0
01002|20.0
8961014248982|4.0
8961014249002|13.0
8961014263039|31.0
8999999053031|44.0
8961014249033|18.0
8999999053048|36.0
8850007650843|34.0
88531472|0.0
8961014245158|13.0
8961014249217|4.0
8961014245189|0.0
8851932399593|0.0
8961014260779|16.0
8961014264494|16.0
8961014255652|0.0
8961014260830|19.0
8961014260809|49.0
8961014255645|36.0
8999999036546|48.0
8961014239683356998|182.0
89610142396836797|0.0
8961014255089|149.0
8961014255133|803.0
8961014255171|4.0
5063305007414|5.0
00387|27.0
8720608622931|21.0
5063305005625|0.0
8720608619375|0.0
4796005650901|3.0
8961014032383|8.0
8961014032390|10.0
8961014186369|16.0
06352|13.0
8961014261660|28.0
8961014236866|0.0
8961014236828|23.0
8961014261721|20.0
8961014263497|29.0
8961014032901|490.0
8961014021639|1.0
89610140041680000|0.0
8961014004175|1.0
02901|4.0
8961014033861|738.0
02906|0.0
00004|104.0
8962222027321|3.0
8962222027338|8.0
8962222014383|0.0
8962222014048|235.0
8962222014321|4.0
8962222014314|2.0
8962222014093|20.0
8962222014154|0.0
6924012280158|16.0
8962222014123|12.0
6068357302158|0.0
6068357302165|0.0
6068357277784|0.0
6923289308107|1.0
6923289308084|0.0
6923289308206|10.0
6923289308183|14.0
00332|2.0
6574121243454|1.0
00003|190.0
6574121243423|85.0
6574121243485|0.0
6574121243478|30.0
5986217435239|25.0
6574121243416|134.0
6574121243492|67.0
02324|8.0
661000412001|15.0
661000413001|4.0
661000410001|7.0
729872535020|45.0
723872535202|5.0
723872535134|28.0
729875873426|0.0
9228032023014|0.0
729872022094|22.0
9211211312238|14.0
9211212255237|1.0
723872535219|3.0
896546000341|12.0
7238725352193|0.0
5986217435277|12.0
4875774698748|10.0
729875200727|2.0
4657223649996|8.0
1358946338992|17.0
1358946337964|358.0
1358946339012|14.0
1358946343286|45.0
1358946338190|5.0
1358946340148|153.0
1358946340070|166.0
00425|51.0
1358946338268|22.0
3572278677200|100.0
1358946338572|404.0
1358946343453|19.0
1358946339180|53.0
1358946345969|0.0
1358946338886|17.0
3572242274626|13.0
1358946343668|108.0
3570004726437|2366.0
8964000064153|40.0
8964000064214|20.0
8964000064672|3.0
8964000064054|2.0
8964000064061|0.0
8964000064092|9.0
894004257445|0.0
8964004257445|6.0
9200475720705|83.0
9200475720309|24.0
4567995365560|44.0
9200475761005|5.0
4567995365683|10.0
9200475780709|0.0
9200475781003|0.0
9200475730704|7.0
9200475730308|4.0
9200475731008|2.0
8964000801253|4.0
8964001300052|26.0
8964001300236|6.0
8964002577415|0.0
8964000798546|38.0
8964001300090|115.0
8964001300120|40.0
8964000798539|128.0
8964001300045|7.0
5060593000684|0.0
5060593000233|28.0
5060593000158|3.0
5060593000134|8.0
5060593000196|2.0
5060593000103|4.0
5060593000172|4.0
5060593000165|11.0
5060593000127|4.0
5060593000110|47.0
5060593000141|4.0
5060593000189|13.0
5060593000523|1.0
5060593000547|8.0
5060593000592|0.0
5060593000561|3.0
5060593000509|0.0
5060593000585|2.0
5060593000554|1.0
5060593000578|4.0
5060593000530|5.0
5060593000516|31.0
5060593000097|1.0
5060593000424|0.0
5060593000431|4.0
5060593000455|1.0
5060593000011|6.0
5060593000028|14.0
5060593000004|3.0
5060593000035|14.0
5060593000974|3.0
5060593000059|15.0
5842109854123|11.0
5842109854239|4.0
4801010560500|13.0
6223000659243|11.0
3574669907552|7.0
3574660028119|0.0
3574660028096|8.0
3574669908030|2.0
8850007030744|9.0
6111079002087|1.0
8964000749364|0.0
8964000749401|0.0
